BASE;PRODCOD;CODLINHA;LINHA;DEPOSITO;PRODUTOREF;UNIT;MATERIAL;DISPONIVEL;CUSTOMEDIO;VALOR_DISP;DTSNAPSHOT;SEMANA
SBONUTRIEXIND;0671453;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;TAMPA BICOLOR CORPO FUME+SOBRETAMPA PRETA GEL DR MAIS;UN;Embalagem;59000,0;0,298468;17609,612;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671461;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA FLIP TOP AZUL INT MASC 200ML;UN;Embalagem;3350,0;0,240331;805,1088499999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671487;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FITA ADESIVA 45MMX100MM TEUTO;UN;Embalagem;30,0;3,0;90,0;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671495;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;CANTONEIRA PAPELAO 5CMX5CMX1,40M TEUTO;UN;Embalagem;100,0;1,2;120,0;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671495;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CANTONEIRA PAPELAO 5CMX5CMX1,40M TEUTO;UN;Embalagem;595,0;1,0;595,0;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671496;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CANTONEIRA PAPELAO 5CMX5CMX1,20M ATHENAS;UN;Embalagem;3233,0;0,301503;974,759199;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671503;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO REP SOLAR GOLD 100ML ROTULADO;UN;Embalagem;1180,0;0,305653;360,67054;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671529;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO REP SOLAR GOLD 200ML ROTULADO;UN;Embalagem;2100,0;0,499248;1048,4208;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671552;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO SAB LIQ ESPUMANTE ANTIBACTERIANO BOB ESPONJA 250ML ROTULADO;UN;Embalagem;501,0;1,004271;503,139771;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671560;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO REPELENTE EXPERT TOTAL 200ML ROTULADO;UN;Embalagem;2722,0;0,743101;2022,720922;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671585;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;POTE LUVA QUIMICA G3 200G ROTULADO;UN;Embalagem;3,0;0,533333;1,599999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671586;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TABULEIRO DUPLO TEUTO 1060X820;UN;Embalagem;14,0;3,86;54,04;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671594;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CARTUCHO RIO 2016 FPS30 FACIAL;UN;Embalagem;1851,0;0,356062;659,070762;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671602;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CARTUCHO RIO 2016 FPS30 FACIAL C/TON;UN;Embalagem;6979,0;0,356064;2484,970656;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671610;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CARTUCHO RIO 2016 FPS60 FACIAL;UN;Embalagem;6485,0;0,356063;2309,0685550000007;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671628;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CARTUCHO RIO 2016 FPS60 FACIAL C/TON;UN;Embalagem;359,0;0,356072;127,829848;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671636;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CARTUCHO PULSEIRA RIO 2016 C/8UND;UN;Embalagem;3186,0;0,278701;887,9413859999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671669;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TABULEIRO 43 CAIXA EXPORTACAO 360X309X198;UN;Embalagem;617,0;0,088817;54,80008899999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671677;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TABULEIRO 42 CAIXA EXPORTACAO C371XL162XA0;UN;Embalagem;1414,0;0,104979;148,440306;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671685;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO LUVA QUIMICA GRUPO 3 NOVO POTE 200G;UN;Embalagem;6503,0;0,158765;1032,448795;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671693;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CAIXA 42 EXPORTACAO C374XL374XA165;UN;Embalagem;650,0;2,180246;1417,1599;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671719;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 120ML C/REP NOVA RDC;UN;Embalagem;141572,0;0,039619;5608,941068;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671743;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO EMULSAO HIDRAT NO+VELLO 200ML;UN;Embalagem;239,0;0,288912;69,049968;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671750;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;ROTULO EMULSAO HIDRAT NO+VELLO 500ML;UN;Embalagem;815,0;0,339166;276,42029;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671750;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO EMULSAO HIDRAT NO+VELLO 500ML;UN;Embalagem;464,0;0,339138;157,360032;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671750;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO EMULSAO HIDRAT NO+VELLO 500ML;UN;Embalagem;2890,0;0,339159;980,16951;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671875;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA LUVA QUIMICA GRUPO 2 POTE NOVO 200G AZUL;UN;Embalagem;638,0;0,08683399999999998;55,400092;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671883;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO EMULSAO HIDRAT NO+VELLO 50ML;UN;Embalagem;4827,0;0,267255;1290,039885;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671891;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC CARTUCHO UREADERME 10% LOCAO REHIDRAT 120ML;UN;Embalagem;34079,0;0,443403;15110,730837;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671909;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;NC BULA UREADERM 10% LOCAO REHIDRAT 120ML;UN;Embalagem;20000,0;0,02718;543,6;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671909;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC BULA UREADERM 10% LOCAO REHIDRAT 120ML;UN;Embalagem;36858,0;0,02718;1001,80044;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671925;-1;*** LINHA A SER DEFINIDA ***;DT-09 - Estoque em Poder de Terceiro - Athenas;ROTULO SUPER BOLHAS;UN;Embalagem;2000,0;0,14756;295,12;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671933;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;VIDRO COL GABY 50ML GRAV;UN;Embalagem;768,0;0,634805;487,53024;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671941;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;VIDRO COL K2 50ML GRAV;UN;Embalagem;672,0;0,634792;426,580224;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671958;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;VIDRO COL GABANAZ 50ML GRAV;UN;Embalagem;576,0;0,634792;365,640192;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671974;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;CITRATO DE SODIO;KG;Matéria-prima;52,5;8,441905;443,2000125;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671974;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CITRATO DE SODIO;KG;Matéria-prima;32,218263;7,055005;227,30000655631505;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671974;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;CITRATO DE SODIO;KG;Matéria-prima;50,0;8,442;422,1;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671990;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NANO REVIVAL;UN;Matéria-prima;4,9955;210,451406;1051,309998673;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0671991;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NANOVETOR VITAMINA C;UN;Matéria-prima;2,747258;457,332366;1256,4100011524279;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672006;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TABULEIRO CX 33 TEUTO;UN;Embalagem;6330,666707;0,027795;175,960881121065;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672014;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TABULEIRO CX 34 TEUTO;UN;Embalagem;6195,20006;0,0443;274,447362658;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672014;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;TABULEIRO CX 34 TEUTO;UN;Embalagem;2900,0;0,0443;128,47;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672022;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;EMANON EV E;UN;Matéria-prima;287,399624;27,076271;7781,710104722105;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672030;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SILICONE DC 193;UN;Matéria-prima;7,3;49,184932;359,0500036000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672048;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;ESSENCIA FAV 173867;KG;Matéria-prima;9,0;127,97555600000001;1151,780004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672048;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ESSENCIA FAV 173867;KG;Matéria-prima;50,0;127,9762;6398,81;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672063;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;AKYPO FOAM RL 40/EUMULSOGEN LS 24 N SODIUM LAURETH 13 CARBOXYLATE;KG;Matéria-prima;150,0;17,549667;2632,45005;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672071;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;ALFANOX 46;UN;Matéria-prima;411,5;17,193026;7074,930199;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672089;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CROTHIX LIQUID LQ;UN;Matéria-prima;15,76;53,659898;845,67999248;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672147;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;CORANTE ROUGE CERISE W3007;UN;Matéria-prima;1,0;1157,56;1157,56;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672147;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CORANTE ROUGE CERISE W3007;UN;Matéria-prima;1,411227;1147,306564;1619,110000394028;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672147;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;CORANTE ROUGE CERISE W3007;UN;Matéria-prima;2,0;1157,565;2315,13;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672162;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CETYL ESTER CRODAMOL SS;UN;Matéria-prima;158,7;23,717328;3763,9399536;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672170;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SILICONE DC 1785;UN;Matéria-prima;66,65;22,538335;1502,18002775;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672170;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SILICONE DC 1785;UN;Matéria-prima;5,0;25,938;129,69;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672188;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;ACETAMIDA MEA;KG;Matéria-prima;60,0;26,484833;1589,08998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672188;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ACETAMIDA MEA;KG;Matéria-prima;100,0;19,9345;1993,45;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672188;-1;*** LINHA A SER DEFINIDA ***;DT-09 - Estoque em Poder de Terceiro - Athenas;ACETAMIDA MEA;KG;Matéria-prima;562,89476;21,14031;11899,7697237756;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672220;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;HYDRA POLYMER JRX;UN;Matéria-prima;75,0;19,852933;1488,969975;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672238;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;PROLIPID 151;UN;Matéria-prima;68,22;122,384491;8349,06997602;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672238;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;PROLIPID 151;UN;Matéria-prima;0,0015;186,666667;0,2800000005;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672246;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CERAPHYL 70;KG;Matéria-prima;58,962255;77,313359;4558,569988264545;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672246;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CERAPHYL 70;KG;Matéria-prima;20,0;111,1445;2222,89;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672253;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CERAPHYL 41;UN;Matéria-prima;43,166436;87,806878;3790,309979546808;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672253;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CERAPHYL 41;UN;Matéria-prima;2,527779;101,001709;255,30999897431101;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672261;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;POLISORBATO 20;KG;Matéria-prima;252,928975;24,422548;6177,1700325283;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672261;-1;*** LINHA A SER DEFINIDA ***;DT-09 - Estoque em Poder de Terceiro - Athenas;POLISORBATO 20;KG;Matéria-prima;43,636528;24,135284;1053,179996053952;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672261;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;POLISORBATO 20;KG;Matéria-prima;815,0;24,44281;19920,890150000007;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672279;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;LUNA MATRIX;UN;Matéria-prima;26,800453;307,13548;8231,369996372438;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672287;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;LUMINI SYSTEM;UN;Matéria-prima;20,0;84,5055;1690,11;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672337;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SILICONE DC 1501;UN;Matéria-prima;51,1;22,856556;1167,9700116;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672345;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;GLYCOL STEARATE;UN;Matéria-prima;80,0;10,99225;879,38;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672353;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;OPTIPHEN;UN;Matéria-prima;79,4;164,232242;13040,040014800004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672353;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;OPTIPHEN;UN;Matéria-prima;22,32472;152,373692;3401,70000926624;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672353;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;OPTIPHEN;UN;Matéria-prima;200,0;164,23225;32846,45;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672354;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;SOY COMPLEX;UN;Matéria-prima;6,0;190,471667;1142,830002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672354;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SOY COMPLEX;UN;Matéria-prima;11,0;188,979091;2078,770001000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672354;-1;*** LINHA A SER DEFINIDA ***;DT-09 - Estoque em Poder de Terceiro - Athenas;SOY COMPLEX;UN;Matéria-prima;10,0;191,62599999999998;1916,26;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672355;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;KERAPLUS;KG;Matéria-prima;24,07;219,222684;5276,69000388;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672355;-1;*** LINHA A SER DEFINIDA ***;DP-01 - Matéria-prima;KERAPLUS;KG;Matéria-prima;11,47;224,59721;2576,1299987;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672355;-1;*** LINHA A SER DEFINIDA ***;DT-09 - Estoque em Poder de Terceiro - Athenas;KERAPLUS;KG;Matéria-prima;15,0;223,161333;3347,419995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672355;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;KERAPLUS;KG;Matéria-prima;5,0;224,71400000000003;1123,57;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672360;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO POS SOL BOB ESPONJA 120ML;UN;Embalagem;8596,0;0,242251;2082,389596;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672378;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;NC ROTULO SLEEVE GEL DE MASSAGEM DR MAIS 200ML;UN;Embalagem;3800,0;0,183313;696,5894000000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672378;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC ROTULO SLEEVE GEL DE MASSAGEM DR MAIS 200ML;UN;Embalagem;46290,0;0,216529;10023,12741;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672378;-1;*** LINHA A SER DEFINIDA ***;DT-02 - Estoque em Poder de Terceiros - Golden;NC ROTULO SLEEVE GEL DE MASSAGEM DR MAIS 200ML;UN;Embalagem;18800,0;0,216529;4070,7452;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672378;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;NC ROTULO SLEEVE GEL DE MASSAGEM DR MAIS 200ML;UN;Embalagem;26200,0;0,220966;5789,3092;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672386;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;CAIXA 45 REP 200ML EPI C170XL160XA229;UN;Embalagem;1450,0;0,452207;655,70015;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672394;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;CORANTE JARACOL VIOLET 43;UN;Matéria-prima;50,0;302,2302;15111,510000000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672436;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CORANTE PRETO W699;UN;Matéria-prima;4,07;348,014742;1416,4199999400007;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672477;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;FRASCO GEL DE MASSAGEM DR MAIS 200ML ROTULADO;UN;Embalagem;6736,0;0,532216;3585,006976;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672477;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO GEL DE MASSAGEM DR MAIS 200ML ROTULADO;UN;Embalagem;13347,0;0,385403;5143,973841;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672477;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;FRASCO GEL DE MASSAGEM DR MAIS 200ML ROTULADO;UN;Embalagem;384,0;0,532214;204,370176;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672485;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO BARBIE BRANCO PEROLA 250ML;UN;Embalagem;331,0;0,467341;154,689871;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672501;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO BARBIE ROSA 250ML;UN;Embalagem;2014,0;0,467324;941,190536;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672527;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO PVC 60ML ALCOOL GEL;UN;Embalagem;562,0;0,248754;139,799748;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672535;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA FLIP TOP ALCOOL GEL;UN;Embalagem;2800,0;0,055582;155,6296;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672576;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;FRASCO BOLINHA DE SABAO 3X1 ROTULADO;UN;Embalagem;361,0;0,879529;317,509969;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672592;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;ROTULO PROT SOLAR SUNDAY FPS30 1L;UN;Embalagem;752,0;0,43371;326,14992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672592;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR SUNDAY FPS30 1L;UN;Embalagem;4861,0;0,434987;2114,471807;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672592;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO PROT SOLAR SUNDAY FPS30 1L;UN;Embalagem;9530,0;0,473379;4511,30187;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672600;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;ROTULO PROT SOLAR SUNDAY FPS60 1L;UN;Embalagem;3100,0;0,7360679999999998;2281,8108;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672600;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR SUNDAY FPS60 1L;UN;Embalagem;574,0;0,541028;310,550072;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672600;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO PROT SOLAR SUNDAY FPS60 1L;UN;Embalagem;1830,0;1,262142;2309,71986;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672618;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;TAMPA BICOLOR LARANJA Q931;UN;Embalagem;33513,0;0,216352;7250,604575999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672618;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA BICOLOR LARANJA Q931;UN;Embalagem;54505,0;0,156537;8532,049185;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672618;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;TAMPA BICOLOR LARANJA Q931;UN;Embalagem;351600,0;0,23856;83877,69599999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672667;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE CITRIC POWER C/ESFOL 200ML;UN;Embalagem;14922,0;0,135371;2020,006062;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672667;-1;*** LINHA A SER DEFINIDA ***;DT-02 - Estoque em Poder de Terceiros - Golden;ROTULO SLEEVE CITRIC POWER C/ESFOL 200ML;UN;Embalagem;12150,0;0,135371;1644,7576499999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672675;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE LUVA QUIMICA G1 200G;UN;Embalagem;4068,0;0,159125;647,3204999999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672683;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC ROTULO SLEEVE LUVA QUIMICA G2 200G;UN;Embalagem;13741,0;0,178861;2457,729001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672683;-1;*** LINHA A SER DEFINIDA ***;DT-02 - Estoque em Poder de Terceiros - Golden;NC ROTULO SLEEVE LUVA QUIMICA G2 200G;UN;Embalagem;112300,0;0,178861;20086,0903;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672691;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;NC ROTULO SLEEVE LUVA QUIMICA G3 200G;UN;Embalagem;631654,0;0,107427;67856,694258;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0672691;-1;*** LINHA A SER DEFINIDA ***;DT-02 - Estoque em Poder de Terceiros - Golden;NC ROTULO SLEEVE LUVA QUIMICA G3 200G;UN;Embalagem;16896,0;0,107427;1815,086592;2020-12-31 07:00:20.853;53
