BASE;PRODCOD;CODLINHA;LINHA;DEPOSITO;PRODUTOREF;UNIT;MATERIAL;DISPONIVEL;CUSTOMEDIO;VALOR_DISP;DTSNAPSHOT;SEMANA
SBONUTRIEXIND;0063925;49;TERCEIRIZACAO;DP-94 - Divergência de Inventário;SH NEUTRO NUTRI PROFESSIONAL 350ML;UN;Produtos acabados;8,0;1,63375;13,07;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0063933;49;TERCEIRIZACAO;DP-94 - Divergência de Inventário;COND QUERATINA NUTRI PROFESSIONAL 350ML;UN;Produtos acabados;8,0;0,5875;4,7;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0063941;49;TERCEIRIZACAO;DP-03 - Produtos em processos;VASELINA SOLIDA NUTRIEX 30G;UN;Produtos acabados;6,0;1,058333;6,349998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064048;50;LICENCIADOS;DP-03 - Produtos em processos;RENNOVA BEAUTE TOALHAS MICELARES 40UN;UN;Produtos acabados;6,0;2,653333;15,919998000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064055;50;LICENCIADOS;DP-03 - Produtos em processos;RENNOVA BEAUTE AGUA MICELAR 200ML;UN;Produtos acabados;22,0;4,506364;99,140008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064071;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;UREIA DERMIS NUTRIEX 50g;UN;Produtos acabados;24,0;2,119583;50,869992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064212;48;SOLAR GOLD;DP-03 - Produtos em processos;ARNICA EM GEL SPORT EXTRA FORTE UFC 200G;UN;Produtos acabados;12,0;1,795;21,54;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064311;45;NUTRIEX;DP-03 - Produtos em processos;GEL HIGIENIZADOR PARA AS MAOS NUTRIEX 90G;UN;Produtos acabados;120,0;0,973667;116,84004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064311;45;NUTRIEX;DP-94 - Divergência de Inventário;GEL HIGIENIZADOR PARA AS MAOS NUTRIEX 90G;UN;Produtos acabados;10518,0;0,9231680000000002;9709,881024;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064378;45;NUTRIEX;DP-03 - Produtos em processos;ALCOOL LIQUIDO ANTISSEPTICO BIOGEX NUTRIEX 200ML TRIGGER;UN;Produtos acabados;13799,0;1,903314;26263,829886000003;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064378;45;NUTRIEX;DP-94 - Divergência de Inventário;ALCOOL LIQUIDO ANTISSEPTICO BIOGEX NUTRIEX 200ML TRIGGER;UN;Produtos acabados;5,0;1,946;9,73;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064444;45;NUTRIEX;DP-03 - Produtos em processos;ALCOOL EM GEL BIOGEX NUTRIEX 4000G;UN;Produtos acabados;45,0;14,066;632,97;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064444;45;NUTRIEX;DP-94 - Divergência de Inventário;ALCOOL EM GEL BIOGEX NUTRIEX 4000G;UN;Produtos acabados;1107,0;13,695528;15160,949496;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064477;45;NUTRIEX;DP-03 - Produtos em processos;ALCOOL EM GEL BIOGEX NUTRIEX 100G FR SUNDAY;UN;Produtos acabados;3360,0;0,634283;2131,19088;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064477;45;NUTRIEX;DP-94 - Divergência de Inventário;ALCOOL EM GEL BIOGEX NUTRIEX 100G FR SUNDAY;UN;Produtos acabados;14329,0;0,611526;8762,556054;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064485;45;NUTRIEX;DP-03 - Produtos em processos;GEL HIGIENIZADOR PARA AS MAOS NUTRIEX 90G FR CILINDRICO ROSCA PEAD;UN;Produtos acabados;2,0;1,24;2,48;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064501;45;NUTRIEX;DP-03 - Produtos em processos;ALCOOL LIQUIDO ANTISSEPTICO BIOGEX NUTRIEX 500ML;UN;Produtos acabados;6,0;3,348333;20,089998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064501;45;NUTRIEX;DP-94 - Divergência de Inventário;ALCOOL LIQUIDO ANTISSEPTICO BIOGEX NUTRIEX 500ML;UN;Produtos acabados;1,0;2,67;2,67;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064709;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CREME PROT. P/ A PELE LUVA QUIMICA PLUS GR 3 NUTRIEX PROFISSIONAL 120G;UN;Produtos acabados;25,0;1,31;32,75;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064717;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CREME PROT. P/ A PELE LUVA QUIMICA PLUS GR 3 NUTRIEX PROFISSIONAL 200G;UN;Produtos acabados;793,0;1,826847;1448,689671;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064790;48;SOLAR GOLD;DP-03 - Produtos em processos;PROT SOLAR FPS 70 FACIAL E CORPORAL NUTRIEX PROFISSIONAL 120ML;UN;Produtos acabados;12,0;8,633333;103,59999599999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064840;45;NUTRIEX;DP-03 - Produtos em processos;OLEO DE AMENDOAS DOCE NUTRIEX 100ML;UN;Mercadoria para Revenda;24,0;2,17625;52,23;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0064931;45;NUTRIEX;DP-03 - Produtos em processos;GEL HIGIENIZADOR PARA AS MAOS NUTRIEX 90G (NUTRIEX IND.);UN;Produtos acabados;18,0;1,506667;27,120006;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080002;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CR HIDR FACIAL DE ALFACE 150G GS;UN;Produtos acabados;6,0;1,411667;8,470002000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080010;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CR HIDR REJUVITE 3x1 50G GS;UN;Produtos acabados;8,0;1,1525;9,22;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080028;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LOC ADSTRINGENTE DE PEPINO 100ML GS;UN;Produtos acabados;8,0;0,81;6,48;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080051;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LOC LIMP FACIAL PEPINO 100ML GS;UN;Produtos acabados;8,0;0,8762499999999998;7,01;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080085;34;GOTA SUAVE G 01;CD-09 - Itens segregados;LOÇÃO POS BARBA FOR MEN 60 ML GS;UN;Produtos acabados;35,0;1,008286;35,29001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080085;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;LOÇÃO POS BARBA FOR MEN 60 ML GS;UN;Produtos acabados;1,0;1,07;1,07;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080093;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;GEL ESF. FACIAL MEUS CUIDADOS ALFACE GS 100G;UN;Produtos acabados;4,0;1,025;4,1;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080127;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LOC ADSTRINGENTE FACIAL RENOVA NEW 100ML GS;UN;Produtos acabados;6,0;0,71;4,26;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080135;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LOC LIMP FACIAL RENOVA NEW 100ML GS;UN;Produtos acabados;6,0;1,28;7,679999999999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080143;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;GEL ESF FACIAL RENOVA NEW 100 GR GS;UN;Produtos acabados;4,0;0,8425;3,37;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080150;34;GOTA SUAVE G 01;CD-09 - Itens segregados;SAB. LIQ. CLEAN FACES PEPINO 150 ML GS;UN;Produtos acabados;2,0;1,18;2,36;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080150;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;SAB. LIQ. CLEAN FACES PEPINO 150 ML GS;UN;Produtos acabados;17,0;1,109412;18,860004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080168;34;GOTA SUAVE G 01;CD-09 - Itens segregados;LOÇÃO ADSTRIGENTE CLEAN FACES PEPINO 150 ML GS;UN;Produtos acabados;2,0;1,38;2,76;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080176;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;GEL ESFOLIANTE CLEAN FACES PEPINO 50 G GS;UN;Produtos acabados;2,0;1,26;2,52;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080184;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;DESODORANTE HIDRATANTE CLEAN FACES PEPINO 50G GS;UN;Produtos acabados;112,0;1,326607;148,57998400000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080184;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;DESODORANTE HIDRATANTE CLEAN FACES PEPINO 50G GS;UN;Produtos acabados;170,0;1,328;225,76;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080192;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CR HIDR DES 3X1 BABA DE CARACOL 50G POUPAFARMA;UN;Produtos acabados;4,0;1,6875;6,75;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080200;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CR HIDR DES P/ MAOS BABA DE CARACOL 60ML POUPAFARMA;UN;Produtos acabados;4,0;1,1225;4,49;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080200;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CR HIDR DES P/ MAOS BABA DE CARACOL 60ML POUPAFARMA;UN;Produtos acabados;1,0;1,12;1,12;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080218;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LOC HIDR DES CORP BABA DE CARACOL 300ML POUPAFARMA;UN;Produtos acabados;2,0;2,535;5,07;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0080218;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;LOC HIDR DES CORP BABA DE CARACOL 300ML POUPAFARMA;UN;Produtos acabados;1,0;2,54;2,54;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100016;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;AROM BUC BEIJO BOM MENTA 15ML GS;UN;Produtos acabados;2,0;0,8;1,6;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100024;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;AROM BUC BEIJO BOM MORANGO 15ML GS;UN;Produtos acabados;2,0;0,735;1,47;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100081;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;DES SPRAY ARRAZO MASC 100ML GS;UN;Produtos acabados;2,0;1,705;3,41;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100099;34;GOTA SUAVE G 01;CD-09 - Itens segregados;DES SPRAY GABANAZ FEM 100ML GS;UN;Produtos acabados;122,0;2,439262;297,5899639999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100099;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;DES SPRAY GABANAZ FEM 100ML GS;UN;Produtos acabados;1,0;2,45;2,45;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100107;34;GOTA SUAVE G 01;CD-09 - Itens segregados;DES SPRAY K2 MASC 100ML GS;UN;Produtos acabados;10,0;1,973;19,73;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100115;34;GOTA SUAVE G 01;CD-09 - Itens segregados;DES SPRAY KORIUS MASC 100ML GS;UN;Produtos acabados;10,0;2,08;20,8;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100123;34;GOTA SUAVE G 01;CD-09 - Itens segregados;DES SPRAY LAPIDO MASC 100ML GS;UN;Produtos acabados;6,0;1,86;11,16;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100131;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;GEL HIGIENIZADOR MAOS 50G GS;UN;Produtos acabados;3,0;0,456667;1,370001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100149;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;LAV SOFT HIG CALCINHA 200ML GS;UN;Produtos acabados;14,0;1,094286;15,320004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100164;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQ ERVAS SECRET 250ML GS;UN;Produtos acabados;31,0;1,536452;47,630012;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100206;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SHOWER CLEAR FOR MEN 3X1 GS 200 ML;UN;Produtos acabados;24,0;1,9454169999999997;46,690008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100206;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SHOWER CLEAR FOR MEN 3X1 GS 200 ML;UN;Produtos acabados;6,0;2,161667;12,970002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100214;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQ CHA BRANCO 250ML GS;UN;Produtos acabados;14,0;1,487143;20,820002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100248;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CREME DESENGRAXANTE COM ESFOLIANTE 500g;UN;Produtos acabados;24,0;2,80125;67,23;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100248;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;CREME DESENGRAXANTE COM ESFOLIANTE 500g;UN;Produtos acabados;1,0;3,45;3,45;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100255;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;CREME DESENGRAXANTE COM ESFOLIANTE 50g;UN;Produtos acabados;3,0;0,583333;1,749999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100271;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;HAND CARE SOLUCAO ANTISSEPTICA PARA MAOS 800 ML;UN;Produtos acabados;40,0;29283,665;1171346,6;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100289;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO MORANGO 250ML GS;UN;Produtos acabados;4,0;1,36;5,44;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100297;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO PESSEGO 250ML GS;UN;Produtos acabados;6,0;1,44;8,64;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100305;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO UVA 250ML GS;UN;Produtos acabados;6,0;1,433333;8,599997999999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100321;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR DESENGRAXANTE C/ ESFOLIANTE 250G NUTRIEX;UN;Produtos acabados;21,0;1,758095;36,919995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100321;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR DESENGRAXANTE C/ ESFOLIANTE 250G NUTRIEX;UN;Produtos acabados;113,0;1,451416;164,010008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100354;49;TERCEIRIZACAO;CD-09 - Itens segregados;LOC POS BARBA 60 ML POUPAFARMA;UN;Produtos acabados;2,0;1,06;2,12;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100362;45;NUTRIEX;CD-09 - Itens segregados;FEMINI SABONETE ESPECIAL 200 ML NUTRIEX;UN;Produtos acabados;2,0;1,355;2,71;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100362;45;NUTRIEX;DP-94 - Divergência de Inventário;FEMINI SABONETE ESPECIAL 200 ML NUTRIEX;UN;Produtos acabados;12,0;1,2325;14,79;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100370;34;GOTA SUAVE G 01;CD-09 - Itens segregados;SAB LIQ ERVAS NUTRIEX  350 ML;UN;Produtos acabados;4,0;1,675;6,7;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100370;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;SAB LIQ ERVAS NUTRIEX  350 ML;UN;Produtos acabados;6,0;1,6816669999999998;10,090002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100388;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO PESSEGO NUTRIEX 350 ML;UN;Produtos acabados;2,0;1,52;3,04;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100396;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO UVA NUTRIEX 350 ML;UN;Produtos acabados;2,0;1,595;3,19;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100404;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQUIDO MORANGO NUTRIEX 350 ML;UN;Produtos acabados;4,0;1,465;5,86;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100404;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SAB LIQUIDO MORANGO NUTRIEX 350 ML;UN;Produtos acabados;6,0;1,466667;8,800002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100412;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQ CHA BRANCO NUTRIEX 350 ML;UN;Produtos acabados;2,0;1,7;3,4;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100420;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;AMOSTRA CR DESENGRAXANTE C/ ESFOLIANTE 50G NUTRIEX;UN;Produtos acabados;6,0;0,533333;3,199998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100420;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;AMOSTRA CR DESENGRAXANTE C/ ESFOLIANTE 50G NUTRIEX;UN;Produtos acabados;180,0;0,573778;103,28004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100438;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;HANDCARE CLEAR SOLUCAO ANTISSEPTICA PARA MAOS N 15ML;UN;Produtos acabados;10,0;0,703;7,03;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100438;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;HANDCARE CLEAR SOLUCAO ANTISSEPTICA PARA MAOS N 15ML;UN;Produtos acabados;4394,0;4,806122;21118,100068;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100446;48;SOLAR GOLD;CD-09 - Itens segregados;SAB LIQ CHA BRANCO ESPUMA NUTRI MAIS 250ML;UN;Produtos acabados;16,0;2,095625;33,53;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100446;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SAB LIQ CHA BRANCO ESPUMA NUTRI MAIS 250ML;UN;Produtos acabados;255,0;2,36502;603,0801;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100453;48;SOLAR GOLD;CD-09 - Itens segregados;SABONETE LIQUIDO CHA BRANCO NUTRI MAIS 500 ML;UN;Produtos acabados;2,0;2,335;4,67;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100453;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SABONETE LIQUIDO CHA BRANCO NUTRI MAIS 500 ML;UN;Produtos acabados;38,0;2,338421;88,85999799999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100461;48;SOLAR GOLD;CD-09 - Itens segregados;SABONETE LIQUIDO CHA BRANCO NUTRI MAIS 1000 ML;UN;Produtos acabados;2,0;3,05;6,1;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100461;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SABONETE LIQUIDO CHA BRANCO NUTRI MAIS 1000 ML;UN;Produtos acabados;17,0;3,071176;52,209992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100479;48;SOLAR GOLD;CD-09 - Itens segregados;SAB LIQ LAVANDA ESPUMA NUTRI MAIS 250ML;UN;Produtos acabados;23,0;2,113913;48,61999900000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100479;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SAB LIQ LAVANDA ESPUMA NUTRI MAIS 250ML;UN;Produtos acabados;218,0;1,7233490000000002;375,690082;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100487;48;SOLAR GOLD;CD-09 - Itens segregados;SABONETE LÍQUIDO LAVANDA NUTRI MAIS 500 ML;UN;Produtos acabados;8,0;2,4275;19,42;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100487;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SABONETE LÍQUIDO LAVANDA NUTRI MAIS 500 ML;UN;Produtos acabados;11,0;2,330909;25,639999000000003;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100495;48;SOLAR GOLD;CD-09 - Itens segregados;SABONETE LIQUIDO LAVANDA NUTRI MAIS 1000 ML;UN;Produtos acabados;2,0;3,115;6,23;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100495;48;SOLAR GOLD;DP-94 - Divergência de Inventário;SABONETE LIQUIDO LAVANDA NUTRI MAIS 1000 ML;UN;Produtos acabados;28,0;2,5575;71,61;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100503;45;NUTRIEX;DP-94 - Divergência de Inventário;HANDCARE CLEAR DISPLAY COM 12 FRASCOS 15ML;UN;Produtos acabados;157,0;58,875032;9243,380024;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100511;45;NUTRIEX;CD-09 - Itens segregados;SAB LIQ ANTISSEPTICO BIOGEX 250ML;UN;Produtos acabados;55,0;2,570364;141,37002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100511;45;NUTRIEX;DP-03 - Produtos em processos;SAB LIQ ANTISSEPTICO BIOGEX 250ML;UN;Produtos acabados;24,0;4,04;96,96;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0100511;45;NUTRIEX;DP-94 - Divergência de Inventário;SAB LIQ ANTISSEPTICO BIOGEX 250ML;UN;Produtos acabados;11,0;2,959091;32,550001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0120006;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;COL  GOTAS DE AMOR 100ML GS;UN;Produtos acabados;8,0;1,98875;15,91;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0120022;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;COND GOTA DE AMOR 240ML GS;UN;Produtos acabados;4,0;0,86;3,44;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0120030;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SH GOT DE AMOR INF 240ML GS;UN;Produtos acabados;4,0;1,1975;4,79;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140004;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;DES INT. SPRAY YBATIMON 50 ML;UN;Produtos acabados;20,0;0,7824999999999998;15,65;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140012;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;DESODORANTE ÍNT. MENTA 50 mL;UN;Produtos acabados;12,0;0,7975;9,57;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140020;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SAB LIQ SHOWER CLEAN FOR MEN NUTRIEX  200ML;UN;Produtos acabados;27,0;1,473704;39,790008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140020;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SAB LIQ SHOWER CLEAN FOR MEN NUTRIEX  200ML;UN;Produtos acabados;11,0;1,644545;18,089995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140038;34;GOTA SUAVE G 01;CD-09 - Itens segregados;DES INT. SPRAY MORANGO/ CHAMPAGNE 50 ML;UN;Produtos acabados;24,0;0,775;18,6;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140137;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SABONETE MALVA, AROEIRA E ALGODÃO GS - 200ml;UN;Produtos acabados;4,0;0,95;3,8;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140160;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SABONETE INT.CHOCOLATE C/ MENTA 200ML;UN;Produtos acabados;16,0;1,760625;28,17;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140178;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SABONETE INTIMO ESSENCIA MORANGO COM CHAMPAGNE GS 200 mL;UN;Produtos acabados;12,0;1,395833;16,749996000000003;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140186;34;GOTA SUAVE G 01;CD-09 - Itens segregados;SABONETE LIQ. YBATIMON 200ML GS;UN;Produtos acabados;26,0;1,333077;34,660002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140186;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;SABONETE LIQ. YBATIMON 200ML GS;UN;Produtos acabados;1,0;1,25;1,25;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140194;34;GOTA SUAVE G 01;CD-09 - Itens segregados;SABONETE LIQ. AROEIRA, MALVA E ALGODÃO 200ML GS;UN;Produtos acabados;52,0;1,199615;62,37998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140194;34;GOTA SUAVE G 01;DP-94 - Divergência de Inventário;SABONETE LIQ. AROEIRA, MALVA E ALGODÃO 200ML GS;UN;Produtos acabados;2,0;1,395;2,79;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140202;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SABONETE LIQ. UVA 200ML GS;UN;Produtos acabados;2,0;1,11;2,22;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140210;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SABONETE INTIMO NATURAL  200 ml GS;UN;Produtos acabados;14,0;1,816429;25,430006;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0140210;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;SABONETE INTIMO NATURAL  200 ml GS;UN;Produtos acabados;6,0;1,525;9,149999999999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0170589;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;"KIT PROTULOULO SOLAR GOLD"" PROTULOULO SOLAR FPS 30 C/ REPELENTE E KIDS 125 ML""";UN;Produtos acabados;85,0;6,156471;523,300035;2020-12-31 07:00:20.853;53
